Revenue,LongtermdebtthEUR,ShareholdersfundsthEUR,ExportrevenuethEUR,TotalassetsthEUR,EBIT,ProfitLoss,InterestpaidthEUR,Exportshare,ROE,ROA,Indebt,Taxes
2420.736,0,2391.221,116.552,4218.747,323.705,190.432,61.358,.048147339,.13537227,.076730132,0,71.915001
2512.003,0,2449.7,113.632,5360.96,185.411,58.48,91.01600000000001,.045235615,.07568723,.034585409,0,35.915001
1791.015,126.142,490.746,0,1280.16,33.551,28.24,12.027,0,.06836734,.026208444,.098536119,-6.7160001
2135.875,131.084,534.721,0,1392.417,68.72,71.101,10.931,0,.12851562,.049353033,.094141342,-13.312
2025.643,136.222,491.56,0,1333.162,-9.974,-9.975,9.804,0,-.020290503,-.0074814614,.10217963,-9.8030005
2274.526,105.586,531.689,0,1377.601,-10.384,-8.169,7.416,0,-.019530214,-.0075377412,.07664483,-9.6309996
2048.476,160.677,598.593,.236,1553.954,28.12,32.059,6.572,.0001152076,.046976827,.018095775,.10339881,-10.511
2238.989,159.681,596.35,0,1555.326,31.157,27.853,6.573,0,.052246165,.020032456,.10266722,-3.2690001
2508.939,149.852,537.372,0,1586.568,-32.019,-34.835,5.05,0,-.05958442,-.020181296,.094450414,-2.234
29737.536,1764.908,7594.483,13470.605,34892.066,240.984,82.878,193.258,.45298323,.031731457,.006906556,.050581928,-35.152
31246.257,1655.279,7649.392,14307.556,33837.92,200.027,71.908,172.059,.45789665,.026149398,.0059113265,.048917871,-43.939999
31049.404,1562.646,7968.341,16135.419,33506.501,231.979,313.149,152.676,.51966918,.029112585,.0069234027,.046637099,-233.84599
35162.511,1235.457,8071.796,15268.705,36403.872,83.806,71.78400000000001,122.118,.4342325,.010382571,.0023021176,.033937518,-110.096
36221.507,938.205,8261.215,13353.463,42501.213,48.806,84.934,82.566,.36866117,.0059078475,.0011483437,.022074781,-118.694
37574.335,1613.158,8728.714,14229.455,43575.438,207.131,253.075,78.333,.37870145,.023729842,.0047533889,.037019894,-124.277
39675.771,1710.632,8872.16,15587.253,47517.81,139.667,150.396,64.883,.39286578,.015742164,.0029392559,.035999808,-75.612
37030.357,2005.413,9332.74,15434.766,44933.44,252.39,250.361,54.52,.41681385,.027043505,.005616975,.044630747,-52.491001
38223.57,2433.373,9439.93,16800.304,47405.473,126.108,121.79,64.946,.43952733,.013358997,.0026601991,.051331054,-60.627998
2461.50355,0,2850.4914,2120.37692,3671.69142,15.58943,20.40573,.09527,.86141533,.0054690326,.0042458442,0,-4.9115701
2378.312,1466.312,1626.569,0,3416.586,-6.341,4.527,7.403,0,-.0038983899,-.0018559463,.42917463,-18.271
2364.339,366.456,1617.691,0,3327.752,1.387,4.807,12.682,0,.00085739489,.00041679788,.11012119,-16.101999
2772.439,386.775,1767.462,0,3815.698,4.399,17.352,9.378,0,.0024888795,.001152869,.10136415,-22.330999
2643.51,1782.19,1823.181,0,3899.942,-32.148,17.333,9.997,0,-.017632917,-.0082431994,.45697859,-59.478001
3323.822,2117.169,1837.707,0,4298.445,-2.681,4.986,7.74,0,-.0014588833,-.00062371395,.49254301,-15.407
2672.223,1635.974,1882.758,0,3819.678,-11.943,6.726,5.487,0,-.0063433535,-.0031267034,.42830154,-24.156
2824.649,109.996,1887.134,0,3842.796,-8.946999999999999,4.226,3.342,0,-.0047410517,-.0023282527,.02862395,-16.514999
2452.074,237.206,1989.162,0,4028.051,-2.731,3.438,1.563,0,-.0013729399,-.00067799538,.058888528,-7.7319999
3123.057,0,1077.71,0,3403.744,-8.204000000000001,4.182,2.003,0,-.0076124375,-.002410287,0,-14.389
2900.474,0,1857.307,0,4182.295,-8.023999999999999,6.296,.386,0,-.0043202336,-.0019185639,0,-14.706
1937.079,120.049,887.725,3.3,2207.16,215.626,220.2,11.415,.001703596,.24289729,.097693868,.05439071,-15.989
2095.692,153.507,942.386,26.371,2432.854,235.111,230.828,12.26,.012583433,.24948482,.096639998,.063097499,-7.9770002
1853.725,141.663,1029.041,2.654,2203.708,250.394,242.53,12.601,.0014317118,.24332753,.11362395,.064283922,-4.737
2298.587,139.545,1097.754,0,2581.23,257.927,255.422,10.919,0,.23495883,.099924065,.054061435,-8.4139996
2345.085,136.198,1146.706,2.442,2561.553,281.386,282.181,10.415,.0010413269,.24538635,.10984977,.053170089,-11.21
2370.511,138.033,1209.869,0,2563.312,296.331,304.878,8.654999999999999,0,.24492817,.11560474,.053849474,-17.202
2438.75,145.864,1309.688,5.49,2641.399,347.476,355.845,4.816,.0022511533,.26531205,.13154998,.055222251,-13.185
866.278,465.176,358.309,0,918.046,-18.264,-15.762,4.158,0,-.050972763,-.019894429,.5067023,-6.6599998
986.55,478.516,358.963,0,992.274,.8070000000000001,.654,3.904,0,.0022481426,.00081328343,.48224181,-3.7509999
968.22,604.668,361.529,0,1130.781,4.033,2.566,5.321,0,.011155399,.0035665615,.53473485,-3.8540001
1243.977,143.641,372.365,0,1128.961,2.601,.114,4.132,0,.0069850818,.0023038883,.12723291,-1.645
1648.52,159.539,356.727,0,1471.017,-27.875,-29.428,4.403,0,-.078140989,-.018949475,.1084549,-2.8499999
1496.271,0,360.838,0,1573.957,-2.522,.13,4.153,0,-.0069892863,-.0016023309,0,-6.8049998
1494.144,87.523,373.263,0,1319.842,-60.916,12.421,5.804,0,-.16319861,-.046154011,.066313237,-79.140999
2507.065,1834.985,1413.111,0,4084.971,-194.108,-209.438,15.62,0,-.13736217,-.047517594,.44920394,-.28999999
2435.949,217.744,1413.282,0,3443.146,-8.298,.175,11.996,0,-.0058714398,-.0024100053,.063239843,-20.469
1398.498,87.23,741.866,0,1357.039,-2.711,0,3.021,0,-.0036542988,-.0019977319,.064279653,-5.7319999
1695.624,57.408,757.857,12.798,1573.321,1.721,0,2.289,.007547664,.0022708769,.0010938646,.036488421,-.56800002
1736.667,74.239,757.856,0,1652.848,7.658,0,7.894,0,.010104822,.0046332148,.044915807,-.236
1739.645,119.228,690.444,182.36,1505.092,-66.295,-67.41200000000001,2.304,.10482598,-.096017927,-.04404714,.079216421,-1.187
2564.119,84.84,726.606,36.568,1818.614,1.459,0,2.831,.014261428,.0020079657,.00080225931,.046650913,-1.372
2579.616,140.922,745.36,130.299,2081.276,1.782,0,2.867,.050511006,.002390791,.00085620553,.067709424,-1.085
2536.979,179.676,786.835,215.767,2511.821,40.574,41.7,7.026,.085048795,.051566083,.016153222,.071532167,-8.1520004
1855.138,212.557,780.731,318.114,1817.271,-32.714,-41.7,10.053,.17147727,-.041901756,-.018001718,.11696494,-1.067
2432.67,196.784,768.295,222.503,2129.911,-39.134,-50.227,7.35,.09146452,-.050936162,-.018373538,.092390716,3.743
1177.688,1020.599,849.103,0,2011.136,14.526,.091,21.567,0,.017107464,.0072227838,.50747389,-7.132
1116.857,1184.225,902.068,0,2232.435,20.007,1.397,18.981,0,.022179037,.0089619635,.5304634,-.37099999
1905.951,1207.25,868.5359999999999,0,2191.894,-3.945,-33.532,20.314,0,-.0045421259,-.0017998134,.55077934,9.2729998
1647.153,1059.958,873.925,0,2009.974,50.745,0,16.754,0,.058065623,.025246596,.52734911,33.991001
2314.597,253.294,957.664,0,2407.25,57.494,41.216,14.398,0,.060035668,.023883685,.10522131,1.88
2052.693,1703.734,1043.289,0,2808.327,47.641,30,16.508,0,.04566424,.016964193,.60667223,1.133
2313.266,360.505,1100.162,0,3564.452,19.026,56.874,21.158,0,.017293816,.0053377068,.10113897,-59.006001
2431.003,2170.704,1361.835,0,3596.902,15.822,0,18.555,0,.011618148,.0043987855,.60349268,-2.733
1348.092,143.966,787.251,0,1567.815,-63.289,.164,4.531,0,-.080392405,-.040367644,.091825888,-67.984001
1477.142,140.568,663.144,0,1274.219,30.362,.221,6.94,0,.045784928,.023827929,.11031698,23.201
1619.491,61.318,815.162,0,1355.056,-.293,.272,4.735,0,-.00035943775,-.00021622723,.045251265,-5.3000002
1667.418,215.829,883.917,0,3410.42,-6.576,-21.237,2.245,0,-.0074396124,-.0019282083,.063285165,12.416
2069.048,457.733,951.297,0,3811.698,2.348,.498,8.782,0,.0024682092,.00061599846,.12008638,-6.9320002
2269.571,614.6369999999999,1051.12,0,5264.908,8.141,3.757,14.073,0,.0077450718,.0015462758,.11674221,-9.6890001
2428.001,551.2380000000001,1094.223,0,5052.953,7.996,43.103,18.363,0,.0073074684,.001582441,.10909225,-53.470001
1864.789,168.712,956.284,0,1913.238,7.106,-4.152,16.895,0,.0074308468,.0037141223,.088181399,-5.6370001
2148.842,466.205,959.653,0,1975.577,7.54,.188,15.723,0,.007857007,.0038166065,.23598422,-8.3710003
1942.522,179.786,914.856,0,1946.523,-37.471,-47.536,17.891,0,-.04095836,-.019250222,.092362635,-7.8260002
2099.917,185.597,908.503,0,1902.512,.323,-4.649,13.114,0,.00035552992,.00016977554,.097553656,-8.1420002
2126.623,192.533,914.965,0,1846.271,8.1,6.382,14.025,0,.0088527976,.0043872218,.10428209,-12.307
2142.127,197.295,942.098,0,1794.563,24.848,27.132,7.713,0,.026375175,.013846268,.10994042,-9.9969997
2317.6,181.754,936.125,0,1884.505,-5.676,-5.973,6.591,0,-.0060632927,-.0030119314,.096446544,-6.2940001
2140.023,145.14,934.994,0,1762.006,.043,-2.747,5.44,0,.0000459896,.000024404004,.082372025,-2.6500001
2424.944,101.379,963.678,0,1935.821,27.88,28.004,4.261,0,.028930826,.014402158,.052370027,-4.3850002
1104.192,11.214,690.3819999999999,0,1021.904,46.045,36.179,2.259,0,.06669496,.045058049,.010973633,7.6069999
1586.663,0,808.511,0,1033.592,171.457,118.129,1.527,0,.21206515,.1658846,0,51.800999
1518.789,0,1055.762,0,1238.363,362.161,247.251,1.768,0,.34303281,.29245141,0,113.142
1859.968,0,1263.486,0,1491.19,301.183,207.723,.083,0,.23837462,.20197493,0,93.376999
2263.811,630.5890000000001,1802.142,0,2712.844,279.587,225.369,.698,0,.15514149,.10306048,.23244573,53.52
2613.702,554.778,1934.573,0,2747.845,-67.57599999999999,-53.509,4.662,0,-.034930706,-.024592362,.20189567,-18.729
2420.496,634.71,2052.3,0,2823.527,119.003,138.194,6.644,0,.057985187,.042146932,.22479331,-25.834999
1972.034,472.634,1097.238,0,2495.568,67.30200000000001,1.275,25.777,0,.06133765,.02696861,.18938935,40.25
2012.072,434.852,1097.281,0,2795.708,11.37,6.906,22.838,0,.010361977,.0040669483,.15554272,-18.374001
1747.738,574.8390000000001,1135.563,0,3015.866,15.798,2.091,17.797,0,.013912042,.0052382965,.19060495,-4.0900002
2409.218,266.297,1205.642,0,3174.504,27.466,12.61,13.674,0,.022781223,.0086520603,.083886176,1.182
1499.286,0,1044.172,0,1842.081,-11.086,-6.052,.217,0,-.010617025,-.0060181934,0,-5.2509999
1933.111,71.81699999999999,1069.676,0,2105.906,-.5570000000000001,-6.052,.187,0,-.0005207184,-.00026449424,.034102663,5.3080001
1787.157,0,1069.453,0,2144.765,-4.59,.595,.148,0,-.0042919139,-.0021400945,0,-5.3330002
1848.251,71.91200000000001,1080.767,0,2277.121,-9.331,1.099,.147,0,-.0086336834,-.0040977183,.031580228,-10.577
2236.072,35.609,1194.166,0,2846.014,35.569,.5580000000000001,.45,0,.029785641,.01249783,.012511885,34.561001
2315.338,141.43,1195.391,0,3018.072,-6.647,1.145,1.046,0,-.0055605238,-.0022023993,.046861041,-8.8380003
1995.565,177.287,1195.737,0,2898.883,-16.995,.164,1.705,0,-.014212992,-.005862603,.061157003,-18.864
1952.739,54.448,1196,0,2710.646,1.759,.641,1.723,0,.0014707358,.00064892281,.020086724,-.60500002
2408.635,122.279,1196.997,0,2925.246,.958,1.517,1.29,0,.00080033619,.00032749382,.04180127,-1.849
2274.458,154.385,843.725,222.664,3126.54,12.736,5.717,16.318,.097897612,.015094966,.0040735127,.049378864,-9.2989998
2295.336,151.076,721.41,349.807,3187.058,-52.585,-62.235,15.557,.15239903,-.072891973,-.016499544,.047402967,-5.9070001
3036.006,0,831.499,445.073,3655.983,92.083,87.17,12.393,.14659819,.11074337,.025186934,0,-7.48
3154.847,166.592,979.498,1.018,4215.295,93.28,111.04,10.017,.0003226781,.095232457,.022128938,.039520841,-27.777
2593.506,148.575,896.8680000000001,151.966,4030.747,4.346,14.548,8.202999999999999,.058594812,.0048457519,.0010782121,.036860414,-18.405001
3114.731,115.107,1144.936,4.097,4190.708,227.338,232.847,6.344,.0013153624,.19855957,.054248113,.027467197,-11.853
2582.087,154.111,1154.963,.311,3999.909,1.988,4.275,4.818,.00012044521,.0017212672,.00049701129,.038528625,-7.105
2398.827,276.769,1089.891,.244,3940.073,4.657,-65.206,7.762,.00010171638,.0042729042,.0011819578,.07024464,62.101002
2514.68,875.702,886.309,0,3610.598,19.338,-29.092,41.379,0,.021818576,.0053558997,.24253656,7.0510001
2273.243,796.019,874.974,0,3211.627,49.409,-12.554,37.97,0,.056469105,.015384414,.24785537,23.993
2569.221,698.1420000000001,851.855,0,3248.509,15.318,-23.363,34.091,0,.017981933,.0047153942,.21491152,4.5900002
2310.674,281.855,806.264,0,3215.605,-11.345,-44.372,28.676,0,-.014071073,-.0035281074,.087652244,4.3509998
2382.457,643.141,815.7089999999999,0,3113.613,33.548,7.921,22.41,0,.041127414,.010774621,.20655778,3.217
1445.336,280.836,782.143,0,2046.519,-13.71,-32.682,17.205,0,-.017528763,-.0066991802,.13722619,1.767
3173.724,284.477,827.357,0,2950.978,62.812,47.895,15.56,0,.075918861,.021285146,.096400924,-.64300001
2795.779,237.529,863.234,0,3315.816,46.649,35.725,12.264,0,.05403981,.014068633,.071635157,-1.34
2389.461,164.43,865.526,0,2936.885,12.22,1.622,9.920999999999999,0,.014118582,.0041608713,.055987891,.67699999
37103.1959358566,293.052710849203,83815.2833044718,29682.5567486853,91659.9065199539,10731.9213336501,7693.87719694024,15.5285521152329,.80000001,.12804253,.11708414,.0031971745,3022.5156
33190.931,0,17019.342,4798.73,46751.084,1292.808,756.976,158.864,.14457956,.075961106,.027653005,0,376.96799
34232.637,0,17471.132,4819.164,52643.09,1330.107,633.0170000000001,191.504,.14077689,.076131701,.025266508,0,505.586
35172.918,0,18663.941,4661.245,59502.239,1649.645,1036.656,398.409,.1325237,.088386744,.027724084,0,214.58
37248.165,0,19552.872,4240.385,61981.633,1757.596,899.4160000000001,412.811,.11384144,.089889407,.028356723,0,445.36899
24287.636,0,20481.174,0,52627.453,855.534,1008.998,266.573,0,.041771725,.01625642,0,-420.03699
31247.17,0,22775.981,4339.589,67567.833,903.62,-68.22199999999999,414.488,.13887942,.039674252,.013373523,0,557.354
37094.183,0,22848.024,4892.358,71418.39200000001,858.294,432.375,414.883,.13189016,.037565351,.012017828,0,11.036
3752.797,5890.592,8692.394,0,22084.326,-539.003,-673.605,179.274,0,-.062008578,-.024406586,.2667318,-44.672001
2671.181,5579.452,6929.973,0,20282.065,-1159.21,-1770.496,711.184,0,-.16727482,-.057154436,.2750929,-99.898003
2808.205,5319.361,5837.98,0,18122.367,-840.6369999999999,-1092.506,311.933,0,-.1439945,-.046386711,.29352462,-60.063999
2267.689,3135.71,8381.790000000001,0,17061.343,-1472.933,-1234.798,101.253,0,-.17573012,-.086331598,.18379034,-339.388
2645.488,1304.437,8094.241,0,12690.312,-473.247,-283.065,4.275,0,-.058467124,-.037291992,.10278998,-194.457
2631.148,1022.08,7758.458,0,11920.435,-346.709,-329.15,5.309,0,-.044687875,-.029085264,.08574184,-22.868
3150.625,894.067,7602.13,0,10798.803,-179.634,-151.925,4.676,0,-.023629431,-.016634621,.082793161,-32.384998
2378.707,770.481,6544.198,0,9198.697,-444.324,-401.456,4.341,0,-.067895867,-.04830293,.0837598,-47.209
2229.43,27.453,1902.366,0,3088.17,-1.383,62.021,1.546,0,-.00072698947,-.00044783804,.008889731,-64.949997
2647.321,1.58,1916.518,0,3185.663,-28.159,0,.43,0,-.014692792,-.0088392906,.00049597211,-28.589001
2462.961,219.287,1916.518,0,3389.909,6.18,0,.513,0,.003224598,.0018230578,.064688168,5.6669998
2943.53,125.364,1952.882,0,3755.478,.575,0,4.291,0,.00029443664,.00015310966,.033381637,-3.7160001
1401.057,128.018,1997.107,0,3055.413,20.013,-.5620000000000001,8.029,0,.010020996,.0065500145,.041898753,12.546
2774.275,97.012,2024.868,0,3801.575,-4.6,0,3.044,0,-.002271753,-.0012100248,.025518896,-7.6440001
2494.918,65.349,2067.479,0,4339.517,13.938,.015,15.682,0,.0067415438,.0032118782,.015059049,-1.7589999
2368.545,84.66800000000001,2067.703,0,4449.451,25.559,2.243,24.866,0,.01236106,.005744304,.019028865,-1.55
2149.067,102.607,1535.059,0,2839.06,16.638,4.888,6.923,0,.010838672,.0058603906,.036141187,4.8270001
2254.343,71.499,1532.053,0,3020.914,15.41,.761,4.302,0,.010058398,.0051011052,.023668002,10.347
2437.76,59.749,1529.732,0,2925.15,13.349,1.396,3.174,0,.0087263649,.0045635267,.02042596,8.7790003
2732.517,33.216,1531.153,0,3004.045,20.408,1.42,1.932,0,.013328518,.0067935069,.011057091,17.056
2363.759,10.588,1531.956,0,3166.827,12.738,1.161,.797,0,.0083148601,.0040223226,.0033434096,10.78
642.231,149.093,755.979,0,1631.475,178.561,114.609,17.383,0,.23619837,.10944758,.091385402,46.569
734.016,149.093,889.256,0,1781.152,199.4,133.277,10.38,0,.22423239,.11195002,.083705939,55.743
1276.415,149.093,893.977,0,1891.359,85.715,4.719,7.798,0,.095880546,.045319267,.078828506,73.197998
1492.639,897.823,1044.214,0,2328.686,220.176,150.237,10.328,0,.21085334,.094549455,.38554919,59.611
1515.496,149.093,1193.937,0,2667.714,253.11,149.722,8.506,0,.21199611,.094878986,.055887926,94.882004
1404.574,149.093,1402.37,0,4564.701,309.204,208.434,7.405,0,.22048675,.067738064,.032662161,93.364998
1490.636,149.093,1645.983,0,5390.565,464.073,243.612,107.489,0,.28194275,.086089864,.02765814,112.972
1844.198,149.093,1945.568,0,6059.931,409.525,299.585,7.64,0,.21049123,.06757915,.024603086,102.3
2351.3,149.093,2233.316,0,7740.111,381.284,287.748,7.556,0,.17072551,.049260791,.019262385,85.980003
2288.403,133.889,140.331,0,1618.367,28.663,6.167,11.354,0,.20425281,.017711064,.082730927,11.142
3036.014,101.54,193.191,2189.004,2192.146,-46.477,37.881,9.234999999999999,.72101247,-.24057539,-.021201599,.046319906,-93.593002
1301.194,350,53.982,0,2413.416,-2.338,-2.86,.524,0,-.043310732,-.00096875132,.14502266,-.0020000001
2268.026,0,1245.623,0,3546.1,6.469,.241,5.673,0,.0051933853,.0018242577,0,.55500001
3361.385,0,1137.151,0,4485.519,-56.462,-57.571,1.11,0,-.049652155,-.012587618,0,-.001
3217.72,1140,1137.999,0,4923.199,2.812,.847,1.964,0,.0024710039,.00057117332,.23155676,.001
2336.513,1160,2108.195,0,4380.895,30.096,2.073,28.024,0,.014275719,.0068698293,.26478606,-.001
1493.555,0,819.2569999999999,0,2160.836,-109.891,-98.42,12.951,0,-.13413495,-.050855778,0,-24.422001
2367.18,0,838.33,123.4,2657.242,20.486,19.002,6.385,.052129537,.024436677,.0077094971,0,-4.901
2743.96,286.61,882.633,306.211,2907.574,44.226,23.472,23.072,.11159456,.050106894,.015210619,.098573588,-2.3180001
2271.953,207.922,901.678,305.174,2813.788,16.07,15.86,12.581,.13432232,.017822327,.0057111625,.073893979,-12.371
2322.33,221.606,943.999,51.896,2811.469,29.099,18.588,11.744,.022346523,.030825244,.010350105,.078822136,-1.233
2311.347,71.55200000000001,2034.709,0,6902.134,174.597,196.334,5.976,0,.08580932,.02529609,.010366649,-27.712999
2595.195,114.392,1929.651,7.779,6431.244,98.501,94.94199999999999,7.718,.0029974626,.051046018,.01531601,.017786916,-4.1589999
2562.341,67.729,1778.12,486.977,5609.003,3.232,-1.531,3.937,.1900516,.00181765,.00057621649,.012075052,.82599998
2314.223,20.56,1834.007,567.923,5647.931,172.015,172.617,4.282,.24540548,.093791902,.030456286,.003640271,-4.8839998
1586.527,76.244,668.71,303.47,1484.088,.643,-14.157,3.473,.19127944,.00096155284,.00043326273,.051374312,11.327
1940.192,64.584,668.6559999999999,0,1608.664,4.541,-.054,4.575,0,.0067912349,.0028228394,.040147603,.02
2015.004,122.649,668.676,393.332,1661.077,5.392,.02,5.813,.19520159,.0080636963,.0032460866,.073837034,-.44100001
2082.16,84.538,675.402,0,1627.119,8.752000000000001,6.596,4.084,0,.012958209,.0053788321,.051955633,-1.928
2625.493,156.393,745.139,91.90000000000001,2007.558,27.171,27.025,4.286,.035002951,.036464337,.013534354,.077902108,-4.1399999
2243.082,109.349,768.288,170.191,1771.259,-.63,-2.371,3.702,.075873733,-.00082000502,-.00035567922,.061735183,-1.961
2604.225,153.69,770.784,182.298,2041.13,4.76,2.495,2.668,.070000865,.0061755301,.0023320415,.075296529,-.403
2067.183,236.581,760.773,113.154,1889.744,5.397,-15.281,5.29,.054738261,.0070941001,.0028559424,.12519209,15.388
2310.215,174.406,774.888,136.608,2138.6,4.43,18.313,4.857,.059132159,.0057169553,.0020714486,.081551485,-18.74
1733.477,251.16,677.213,0,2901.823,70.544,28.946,17.175,0,.10416811,.024310235,.086552486,24.423
1882.746,0,707.438,70.90000000000001,2331.377,10.581,29.891,14.204,.03765776,.014956788,.0045385193,0,-33.514
2015.866,153.563,633.754,58.14,2382.754,16.907,-73.684,10.146,.028841203,.026677543,.0070955711,.064447694,80.445
2127.516,0,776.91,43.25,2371.36,8.404999999999999,143.146,5.894,.020328872,.010818499,.0035443795,0,-140.63499
2218.631,43.507,780.576,0,2170.383,-59.069,3.575,.722,0,-.075673603,-.027215933,.02004577,-63.366001
2331.446,31.54,781.362,0,2170.242,-19.572,.786,1.324,0,-.025048569,-.0090183495,.014532941,-21.681999
2474.926,12.185,839.047,1.2,2367.529,59.571,57.685,1.075,.00048486298,.070998408,.025161676,.0051467163,.81099999
2162.13,6.749,780.6559999999999,0,2133.353,-73.34099999999999,-58.391,.526,0,-.09394791,-.034378275,.0031635645,-15.476
2310.208,4.956,783.3579999999999,0,2507.78,-.793,2.657,.168,0,-.0010123085,-.00031621594,.00197625,-3.618
2142.3305385376,4051.27190261135,1638.43426668653,105.517895274299,7802.60168554136,600.37755846889,171.325338425962,478.306171727084,.049253788,.36643371,.076945819,.51922065,-49.253952
1746.75901454033,3251.09024146711,1549.05035632377,57.1724419221735,7138.68324281319,617.550767092507,150.881208164545,536.184618461017,.032730583,.39866409,.086507656,.45541877,-69.51506
1938.94707194341,2457.93880689879,1297.1326945951,48.936377012658,6619.84659027209,444.801342702579,44.8482227566473,432.602475926661,.025238635,.34291121,.067192093,.37129846,-32.649357
2282.68455574285,2833.88544264976,1142.88212444915,160.192806997082,7068.46950235338,562.222134778838,2.9166525279228,577.406806691483,.070177376,.49193361,.079539441,.40091923,-18.101324
14593.973,6913.699,140.891,6013.359,8671.129999999999,35.966,39,.285,.41204399,.25527537,.0041477871,.79732388,-3.319
18182.502,9780.824000000001,12588.466,161.666,36577.228,426.019,25.308,283.634,.0088912956,.033842012,.01164711,.26740199,117.077
24642.366,0,943.301,11701.152,15086.443,784.665,720.997,.588,.47483882,.83182889,.052011266,0,63.080002
25865.052,0,601.904,8052.055,15982.628,11.795,16.548,1.373,.31131023,.019596148,.0007379888,0,-6.1259999
30126.764,0,811.22,14872.531,17502.409,207.669,209.316,1.087,.49366507,.2559959,.011865167,0,-2.734
33422.619,0,939.942,11722.175,19586.88,127.794,116.322,2.389,.3507258,.13595945,.0065244692,0,9.0830002
37463.83,801.143,1253.395,15512.2,15665.262,325.252,313.452,2.569,.41405803,.25949681,.020762628,.051141374,9.2309999
35972.795,349.982,1945.293,14832.666,19134.584,848.587,837.898,10.944,.41233009,.4362258,.044348337,.018290546,-.255
1430.417,0,1299.404,794.401,2399.664,-89.404,-34.713,45.406,.55536324,-.068803854,-.037256882,0,-100.097
1368.174,0,1161.873,778.442,2067.72,-64.717,-21.393,44.668,.56896418,-.055700582,-.031298727,0,-87.991997
1337.231,0,1120.782,763.461,2039.256,-9.882,-41.09,40.25,.57092679,-.0088170581,-.0048458851,0,-9.0419998
1557.255,0,1153.975,867.187,2063.69,154.249,105.193,34.351,.55686897,.13366754,.074744269,0,14.705
1678.4,0,1239.341,976.433,2011.12,156.705,85.42100000000001,34.946,.58176416,.12644219,.077919267,0,36.338001
1834.449,0,1266.249,1075.684,2016.474,133.497,71.908,31.02,.58637989,.10542713,.066203184,0,30.569
2059.63,0,1347.351,1112.419,2156.908,207.443,126.103,25.948,.54010624,.1539636,.096176103,0,55.391998
1976.661,0,1166.252,1142.404,2263.294,-107.904,-145.1,37.196,.57794636,-.092522025,-.047675643,0,0
2268.985,0,1197.847,1312.491,2424.098,112.28,67.595,44.685,.57844853,.093734846,.046318259,0,0
1663.934,0,393.183,0,1768.5,-4.489,2.167,1.036,0,-.011417075,-.0025383092,0,-7.6919999
1708.719,89.27800000000001,398.482,0,1926.382,-9.484999999999999,5.299,.948,0,-.023802832,-.0049237381,.04634491,-15.732
1397.574,0,534.555,0,1748.005,-53.907,71.955,6.706,0,-.10084463,-.030839156,0,-132.56799
2088.681,87.28100000000001,577.662,0,2057.727,16.892,43.027,6.963,0,.029242013,.0082090581,.042416219,-33.098
2100.547,82.026,540.402,0,2218.464,4.98,2.74,6.125,0,.0092153614,.0022447964,.036974233,-3.885
2106.67,1215.803,550.424,0,2508.112,-5.427,10.022,5.3,0,-.0098596718,-.002163779,.48474827,-20.749001
1868.205,89.583,541.3819999999999,0,1982.487,-14.098,-9.042,6.89,0,-.026040763,-.00711127,.045187183,-11.946
2258.522,0,547.3869999999999,0,2394.626,3.823,11.054,6.81,0,.00698409,.0015964914,0,-14.041
1976.865,1166.931,999.933,0,2347.194,18.215,4.439,10.93,0,.018216221,.0077603301,.49716002,2.846
2374.452,216.276,1005.753,0,2502.945,32.361,5.753,10.475,0,.032175891,.012929169,.086408608,16.132999
2266.271,59.302,1011.996,0,2317.052,4.658,1.152,5.096,0,.0046027852,.0020103131,.025593728,-1.59
2809.208,0,1095.107,0,2818.874,9.571,7.757,3.654,0,.0087397853,.0033953274,0,-1.84
2664.66,81.48,1038.351,0,2738.031,-2.64,1.554,2.244,0,-.0025424929,-.00096419652,.029758612,-6.4380002
2362.449,41.485,1039.592,0,2556.672,50.206,1.241,1.287,0,.048293944,.019637248,.016226172,47.678001
1831.95,27.889,1040.49,0,2090.016,-37.904,.899,1.036,0,-.036428992,-.018135747,.013343917,-39.839001
2253.586,11.936,1039.804,0,2163.918,2.032,.995,1.272,0,.0019542144,.00093903742,.0055159205,-.235
2069.371,431.45,570.694,0,2680.088,54.082,.391,55.62,0,.09476532,.020179188,.16098352,-1.929
2245.8,888.667,579.3390000000001,0,2477.024,49.434,8.643000000000001,47.121,0,.085328281,.019957013,.35876399,-6.3299999
2140.173,889.707,581.285,0,2610.104,45.183,1.946,51.664,0,.077729516,.017310804,.34087032,-8.427
2225.055,317.354,583.095,0,2478.234,39.21,-6.135,37.667,0,.067244619,.015821751,.12805651,7.678
2438.514,719.347,584.36,0,2782.488,82.95999999999999,1.265,9.76,0,.14196728,.029815042,.25852653,71.934998
2308.633,457.016,723.038,0,3137.198,26.597,135.101,24.639,0,.036785066,.0084779477,.14567649,-133.14301
2023.49,617.072,730.247,0,2628.79,21.349,1.966,18.681,0,.029235313,.0081212269,.23473613,.70200002
2248.951,1510.982,779.468,845.96,2776.697,5.668,2.988,16.483,.37615758,.0072716265,.0020412742,.54416525,-13.803
2449.2,18.936,705.053,0,1625.876,30.745,33.155,3.304,0,.04360665,.018909806,.011646644,-5.7140002
2809.96,47.131,744.485,0,1680.845,35.117,37.514,1.518,0,.047169521,.020892467,.028040063,-3.915
2447.755,27.201,719.322,0,1604.446,-30.185,-25.164,1.306,0,-.041963127,-.018813347,.016953515,-6.3270001
